Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
58847-117307:DaQuan Jeffries,58847-117307,SF,DaQuan,DaQuan Jeffries,Jeffries,9.877419749,31,4200,LAC@HOU,HOU,LAC,,,,,,SF
58847-41082:Damian Jones,58847-41082,C,Damian,Damian Jones,Jones,10.85135135,37,4200,SAC@MEM,SAC,MEM,,,,,,C
58847-14523:Reggie Jackson,58847-14523,PG,Reggie,Reggie Jackson,Jackson,19.95303067,66,4200,LAC@HOU,LAC,HOU,,,,,,PG
58847-58576:Kevon Looney,58847-58576,C,Kevon,Kevon Looney,Looney,14.67118603,59,4200,NO@GS,GS,NO,,,,,,C
58847-84701:Chimezie Metu,58847-84701,C,Chimezie,Chimezie Metu,Metu,12.65588199,34,4200,SAC@MEM,SAC,MEM,,,,,,C
58847-12511:Ish Smith,58847-12511,PG,Ish,Ish Smith,Smith,18.29523868,42,4200,CLE@WAS,WAS,CLE,,,,,,PG
58847-58081:Tyus Jones,58847-58081,PG,Tyus,Tyus Jones,Jones,16.66911765,68,4200,SAC@MEM,MEM,SAC,,,,,,PG
58847-18338:Royce O'Neale,58847-18338,PF,Royce,Royce O'Neale,O'Neale,21.69130364,69,4200,UTA@OKC,UTA,OKC,,,,,,PF
58847-80824:Frank Jackson,58847-80824,PG,Frank,Frank Jackson,Jackson,14.03000031,40,4200,DEN@DET,DET,DEN,O,Ankle,,,,PG
58847-66108:Jamal Murray,58847-66108,PG,Jamal,Jamal Murray,Murray,35.83958435,48,4100,DEN@DET,DEN,DET,O,Knee,,,,PG
58847-145538:Aleksej Pokusevski,58847-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,18.65116279,43,4100,UTA@OKC,OKC,UTA,,,,,,PF
58847-14509:Klay Thompson,58847-14509,SG,Klay,Klay Thompson,Thompson,,,4100,NO@GS,GS,NO,O,Achilles,,,,SG
58847-23823:Willie Cauley-Stein,58847-23823,PF,Willie,Willie Cauley-Stein,Cauley-Stein,15.15490244,51,4100,TOR@DAL,DAL,TOR,,,,,,PF
58847-145310:Saben Lee,58847-145310,PG,Saben,Saben Lee,Lee,15.06739077,46,4100,DEN@DET,DET,DEN,,,,,,PG
58847-12351:Derrick Favors,58847-12351,C,Derrick,Derrick Favors,Favors,16.84697007,66,4000,UTA@OKC,UTA,OKC,,,,,,C
58847-12362:DeMarcus Cousins,58847-12362,C,DeMarcus,DeMarcus Cousins,Cousins,21.95249939,40,4000,LAC@HOU,LAC,HOU,,,,,,C
58847-23169:Steven Adams,58847-23169,C,Steven,Steven Adams,Adams,24.4706905,58,4000,NO@GS,NO,GS,GTD,Toe,,,,C
58847-148402:Gabriel Deck,58847-148402,SF,Gabriel,Gabriel Deck,Deck,18.82500076,8,4000,UTA@OKC,OKC,UTA,,,,,,SF
58847-145334:Desmond Bane,58847-145334,SG,Desmond,Desmond Bane,Bane,17.13484885,66,4000,SAC@MEM,MEM,SAC,,,,,,SG
58847-66046:Luke Kennard,58847-66046,SG,Luke,Luke Kennard,Kennard,14.22295042,61,4000,LAC@HOU,LAC,HOU,,,,,,SG
58847-12332:John Wall,58847-12332,PG,John,John Wall,Wall,36.70750122,40,3900,LAC@HOU,HOU,LAC,O,Hamstring,,,,PG
58847-23156:Georges Niang,58847-23156,PF,Georges,Georges Niang,Niang,11.59142892,70,3900,UTA@OKC,UTA,OKC,,,,,,PF
58847-41594:Aaron Gordon,58847-41594,PF,Aaron,Aaron Gordon,Gordon,26.54898009,49,3900,DEN@DET,DEN,DET,,,,,,PF
58847-145588:Anthony Lamb,58847-145588,SF,Anthony,Anthony Lamb,Lamb,9.918181679,22,3900,LAC@HOU,HOU,LAC,,,,,,SF
58847-49336:DeAndre' Bembry,58847-49336,SG,DeAndre',DeAndre' Bembry,Bembry,14.25102016,49,3900,TOR@DAL,TOR,DAL,,,,,,SG
58847-9453:Al Horford,58847-9453,PF,Al,Al Horford,Horford,31.73571341,28,3900,UTA@OKC,OKC,UTA,O,Coach's decision,,,,PF
58847-110346:Isaiah Roby,58847-110346,PF,Isaiah,Isaiah Roby,Roby,20.87288136,59,3900,UTA@OKC,OKC,UTA,,,,,,PF
58847-9556:Eric Gordon,58847-9556,SF,Eric,Eric Gordon,Gordon,25.44814724,27,3900,LAC@HOU,HOU,LAC,O,Groin,,,,SF
58847-145336:Xavier Tillman,58847-145336,PF,Xavier,Xavier Tillman,Tillman,16.84561425,57,3900,SAC@MEM,MEM,SAC,,,,,,PF
58847-20992:Larry Nance,58847-20992,PF,Larry,Larry Nance,Nance,27.1,35,3800,CLE@WAS,CLE,WAS,O,Thumb,,,,PF
58847-81621:Maxi Kleber,58847-81621,PF,Maxi,Maxi Kleber,Kleber,18.28,50,3800,TOR@DAL,DAL,TOR,,,,,,PF
58847-84707:Chandler Hutchison,58847-84707,SF,Chandler,Chandler Hutchison,Hutchison,10.53478274,23,3800,CLE@WAS,WAS,CLE,,,,,,SF
58847-9455:Rajon Rondo,58847-9455,PG,Rajon,Rajon Rondo,Rondo,15.55454601,44,3800,LAC@HOU,LAC,HOU,,,,,,PG
58847-9466:D.J. Augustin,58847-9466,PG,D.J.,D.J. Augustin,Augustin,14.53090931,55,3800,LAC@HOU,HOU,LAC,,,,,,PG
58847-15628:Otto Porter,58847-15628,SF,Otto,Otto Porter,Porter,20.38928659,28,3800,ORL@PHI,ORL,PHI,O,Foot,,,,SF
58847-40262:Sterling Brown,58847-40262,SG,Sterling,Sterling Brown,Brown,17.6823527,51,3800,LAC@HOU,HOU,LAC,O,Forehead,,,,SG
58847-145827:Freddie Gillespie,58847-145827,PF,Freddie,Freddie Gillespie,Gillespie,15.91666667,18,3800,TOR@DAL,TOR,DAL,,,,,,PF
58847-145316:Kira Lewis,58847-145316,PG,Kira,Kira Lewis,Lewis,13.20384568,52,3800,NO@GS,NO,GS,,,,,,PG
58847-101393:Paul Watson,58847-101393,SG,Paul,Paul Watson,Watson,7.722222222,27,3700,TOR@DAL,TOR,DAL,GTD,Knee,,,,SG
58847-9873:Robin Lopez,58847-9873,C,Robin,Robin Lopez,Lopez,15.99275362,69,3700,CLE@WAS,WAS,CLE,,,,,,C
58847-67312:Thomas Bryant,58847-67312,C,Thomas,Thomas Bryant,Bryant,26.37000122,10,3700,CLE@WAS,WAS,CLE,O,Knee,,,,C
58847-16197:Chasson Randle,58847-16197,SG,Chasson,Chasson Randle,Randle,12.08717933,39,3700,ORL@PHI,ORL,PHI,,,,,,SG
58847-80823:Tony Bradley,58847-80823,PF,Tony,Tony Bradley,Bradley,17.70249939,40,3700,UTA@OKC,OKC,UTA,,,,,,PF
58847-85466:Wenyen Gabriel,58847-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,7.805263319,19,3700,NO@GS,NO,GS,,,,,,PF
58847-115802:Jaylen Hoard,58847-115802,SF,Jaylen,Jaylen Hoard,Hoard,13.44705918,17,3600,UTA@OKC,OKC,UTA,,,,,,SF
58847-66196:PJ Dozier,58847-66196,SG,PJ,PJ Dozier,Dozier,17.08800049,50,3600,DEN@DET,DEN,DET,O,Groin,,,,SG
58847-84703:De'Anthony Melton,58847-84703,SG,De'Anthony,De'Anthony Melton,Melton,20.61,50,3600,SAC@MEM,MEM,SAC,,,,,,SG
58847-58083:Jahlil Okafor,58847-58083,C,Jahlil,Jahlil Okafor,Okafor,8.955999756,25,3600,DEN@DET,DET,DEN,,,,,,C
58847-110320:Matisse Thybulle,58847-110320,SF,Matisse,Matisse Thybulle,Thybulle,15.29692289,65,3600,ORL@PHI,PHI,ORL,GTD,Hand,,,,SF
58847-110323:Eric Paschall,58847-110323,C,Eric,Eric Paschall,Paschall,15.64871764,39,3600,NO@GS,GS,NO,,,,,,C
58847-9729:Paul Millsap,58847-9729,PF,Paul,Paul Millsap,Millsap,20.96727184,55,3500,DEN@DET,DEN,DET,,,,,,PF
58847-111622:Garrison Mathews,58847-111622,SF,Garrison,Garrison Mathews,Mathews,9.351612706,62,3500,CLE@WAS,WAS,CLE,,,,,,SF
58847-9739:JaVale McGee,58847-9739,C,JaVale,JaVale McGee,McGee,18.1181821,44,3500,DEN@DET,DEN,DET,,,,,,C
